-93.59045, 89.521255, -0.09359045, 0.08952126, -0.00009359046, 0.000089521265, 0, 0, 10, -0.0009359046, 20, -0.0009765966
-91.1129, 83.1456, -0.18470335, 0.17266686, -0.00027829382, 0.00026218814, 0.00049999997, -0.00009999999, 9.999999, -0.0027829383, 20, -0.0029439952
-88.769066, 77.14108, -0.27347243, 0.24980795, -0.00055176625, 0.0005119961, 0.0009999993, -0.00019999986, 9.999998, -0.0055176625, 19.999998, -0.0059153643
-86.551254, 71.4863, -0.36002368, 0.32129425, -0.00091178995, 0.0008332904, 0.0014999978, -0.00029999955, 9.999996, -0.0091178985, 19.999996, -0.0099028945
-84.45217, 66.16095, -0.44447586, 0.3874552, -0.0013562659, 0.0012207456, 0.0019999947, -0.00039999894, 9.999991, -0.013562654, 19.999992, -0.014917856
-82.465065, 61.146088, -0.52694094, 0.44860128, -0.0018832069, 0.0016693469, 0.0024999897, -0.0004999979, 9.999982, -0.018832058, 19.99998, -0.020970657
-80.583336, 56.423584, -0.6075243, 0.50502485, -0.0024907312, 0.0021743719, 0.0029999823, -0.0005999965, 9.9999695, -0.024907287, 19.99997, -0.02807088
-78.80101, 51.97647, -0.6863253, 0.55700135, -0.0031770566, 0.0027313733, 0.0034999717, -0.0006999943, 9.999949, -0.031770512, 19.999949, -0.036227345
-77.11228, 47.78885, -0.7634376, 0.6047902, -0.0039404943, 0.0033361635, 0.0039999573, -0.0007999915, 9.999923, -0.03940484, 19.99992, -0.045448147
-75.511765, 43.84552, -0.8389494, 0.64863575, -0.0047794436, 0.003984799, 0.0044999397, -0.00089998794, 9.999886, -0.047794253, 19.999882, -0.055740695
-73.99438, 40.132385, -0.9129438, 0.68876815, -0.0056923875, 0.004673567, 0.004999917, -0.0009999834, 9.999838, -0.05692357, 19.999832, -0.06711177
-72.55529, 36.636017, -0.9854991, 0.72540414, -0.0066778865, 0.0053989715, 0.0054998896, -0.0010999779, 9.999777, -0.06677837, 19.999767, -0.079567514
-71.18997, 33.34375, -1.056689, 0.7587479, -0.0077345753, 0.0061577195, 0.0059998566, -0.0011999713, 9.999701, -0.077344984, 19.999687, -0.093113534
-69.89415, 30.243805, -1.1265832, 0.7889917, -0.008861159, 0.0069467113, 0.0064998176, -0.0012999636, 9.999607, -0.088610426, 19.999588, -0.107754886
-68.66379, 27.32486, -1.195247, 0.81631655, -0.010056406, 0.007763028, 0.006999772, -0.0013999544, 9.999495, -0.100562364, 19.999468, -0.12349612
-67.49512, 24.576385, -1.2627422, 0.8408929, -0.011319148, 0.008603921, 0.0074997195, -0.0014999439, 9.999359, -0.113189064, 19.999321, -0.14034131
-66.38455, 21.988586, -1.3291267, 0.8628815, -0.012648275, 0.009466803, 0.0079996595, -0.0015999319, 9.9992, -0.12647939, 19.99915, -0.15829405
-65.328735, 19.55185, -1.3944554, 0.88243335, -0.01404273, 0.010349236, 0.008499591, -0.0016999182, 9.999014, -0.14042269, 19.998947, -0.17735754
-64.32442, 17.257446, -1.4587798, 0.8996908, -0.01550151, 0.011248928, 0.008999514, -0.0017999029, 9.998798, -0.1550089, 19.998707, -0.19753459
-63.368652, 15.097137, -1.5221485, 0.91478795, -0.017023658, 0.012163715, 0.009499429, -0.0018998857, 9.998551, -0.17022836, 19.998432, -0.2188276
-62.458633, 13.062927, -1.5846071, 0.9278509, -0.018608265, 0.013091566, 0.009999334, -0.0019998667, 9.998268, -0.1860719, 19.998116, -0.24123861
-61.591667, 11.147614, -1.6461987, 0.9389985, -0.020254463, 0.014030565, 0.010499229, -0.0020998458, 9.997949, -0.20253079, 19.997755, -0.26476938
-60.765236, 9.344025, -1.706964, 0.94834256, -0.021961426, 0.014978907, 0.010999113, -0.0021998226, 9.997588, -0.21959661, 19.997345, -0.28942123
-59.977005, 7.645874, -1.7669411, 0.9559884, -0.023728367, 0.015934896, 0.011498987, -0.0022997973, 9.997185, -0.23726141, 19.99688, -0.31519532
-59.2247, 6.0467224, -1.8261658, 0.9620351, -0.025554532, 0.016896931, 0.011998849, -0.0023997698, 9.996735, -0.2555175, 19.99636, -0.34209245
-58.506264, 4.5408936, -1.884672, 0.96657604, -0.027439205, 0.017863508, 0.012498699, -0.0024997399, 9.996236, -0.27435762, 19.995777, -0.37011313
-57.81968, 3.1228943, -1.9424918, 0.9696989, -0.029381696, 0.018833207, 0.012998536, -0.0025997073, 9.995684, -0.29377466, 19.995129, -0.3992576
-57.163086, 1.7875671, -1.9996549, 0.97148645, -0.03138135, 0.019804694, 0.013498361, -0.0026996722, 9.995077, -0.31376198, 19.994408, -0.42952597
-56.53473, 0.5300598, -2.0561895, 0.9720165, -0.03343754, 0.02077671, 0.013998172, -0.0027996344, 9.9944105, -0.33431306, 19.993608, -0.46091798
-55.932915, -0.65426636, -2.1121225, 0.97136223, -0.035549663, 0.021748072, 0.014497969, -0.002899594, 9.993682, -0.35542175, 19.99273, -0.4934333
-55.356125, -1.7695923, -2.1674786, 0.96959263, -0.03771714, 0.022717664, 0.014997751, -0.0029995502, 9.9928875, -0.377082, 19.991764, -0.5270711
-54.80281, -2.8201294, -2.2222815, 0.9667725, -0.039939422, 0.023684436, 0.015497519, -0.0030995037, 9.992025, -0.39928806, 19.990704, -0.56183076
-54.271652, -3.8096008, -2.2765532, 0.96296287, -0.042215977, 0.0246474, 0.01599727, -0.003199454, 9.991091, -0.42203438, 19.989548, -0.5977111
-53.7613, -4.7416687, -2.3303144, 0.9582212, -0.04454629, 0.02560562, 0.016497005, -0.003299401, 9.99008, -0.4453156, 19.988285, -0.63471097
-53.27054, -5.6195984, -2.383585, 0.9526016, -0.046929877, 0.026558222, 0.016996725, -0.0033993449, 9.98899, -0.46912652, 19.986916, -0.672829
-52.798187, -6.4466553, -2.4363832, 0.94615495, -0.04936626, 0.027504377, 0.017496426, -0.003499285, 9.987818, -0.49346212, 19.985428, -0.71206355
-52.343124, -7.225891, -2.4887264, 0.9389291, -0.051854987, 0.028443307, 0.01799611, -0.003599222, 9.986559, -0.5183175, 19.983818, -0.7524129
-51.904327, -7.960083, -2.5406308, 0.930969, -0.054395616, 0.029374275, 0.018495776, -0.003699155, 9.985209, -0.54368794, 19.982079, -0.7938752
-51.480865, -8.651825, -2.5921116, 0.92231715, -0.05698773, 0.030296592, 0.018995423, -0.0037990846, 9.983767, -0.5695689, 19.980206, -0.83644855
-51.07173, -9.303711, -2.6431832, 0.91301346, -0.05963091, 0.031209605, 0.019495051, -0.0038990104, 9.982225, -0.5959558, 19.978188, -0.8801306
-50.6761, -9.91806, -2.6938593, 0.9030954, -0.06232477, 0.0321127, 0.019994661, -0.0039989324, 9.980584, -0.6228443, 19.97602, -0.924919
-50.293144, -10.49704, -2.7441525, 0.8925984, -0.06506892, 0.033005297, 0.02049425, -0.0040988503, 9.978837, -0.6502301, 19.973698, -0.9708114
-49.92212, -11.042816, -2.7940748, 0.88155556, -0.067862995, 0.033886854, 0.02099382, -0.004198764, 9.976982, -0.67810917, 19.97121, -1.0178052
-49.56224, -11.557251, -2.843637, 0.86999834, -0.070706636, 0.03475685, 0.021493366, -0.004298673, 9.975013, -0.7064773, 19.968552, -1.0658977
-49.212845, -12.042297, -2.89285, 0.85795605, -0.07359949, 0.035614807, 0.021992892, -0.0043985783, 9.972927, -0.7353306, 19.965714, -1.1150861
-48.873306, -12.499634, -2.9417233, 0.8454564, -0.07654121, 0.03646026, 0.022492398, -0.0044984794, 9.970721, -0.76466495, 19.96269, -1.1653671
-48.54299, -12.930878, -2.9902663, 0.83252555, -0.079531476, 0.037292786, 0.022991879, -0.004598376, 9.96839, -0.79447657, 19.959473, -1.2167379
