-62.674484, -47.93164, -0.062674485, -0.04793164, -0.00006267449, -0.000047931644, -0.48486114, -0.4313736, 10, -0.0006267449, 20, -0.0017328062
136.82788, -731.29877, 0.0741534, -0.7792305, 0.0000114789145, -0.0008271621, -1.4819083, -2.09991, 10, 0.000114789145, 19.999996, -0.008042042
-57.622375, 62.980896, 0.016531024, -0.7162496, 0.00002800994, -0.0015434118, 0.84375286, 0.15376925, 10, 0.0002800994, 19.999989, -0.014873913
83.80813, -229.94975, 0.10033916, -0.94619936, 0.0001283491, -0.002489611, 2.1465664, 0.03396821, 10, 0.001283491, 19.999973, -0.022329109
-136.27026, 254.56464, -0.03593111, -0.6916347, 0.00009241799, -0.0031812456, 0.41992164, 0.3649807, 10, 0.0009241799, 19.999952, -0.029964048
-596.0762, 1452.4951, -0.6320073, 0.7608605, -0.0005395893, -0.0024203851, -1.2694273, 2.151105, 9.999999, -0.005395893, 19.999954, -0.034995593
212.78928, -900.3583, -0.419218, -0.13949782, -0.00095880736, -0.002559883, -0.9591651, -2.1512747, 9.999995, -0.009588072, 19.999933, -0.044774905
-124.09506, -44.534424, -0.5433131, -0.18403225, -0.0015021204, -0.0027439152, -2.3951476, -1.0715582, 9.999989, -0.015021198, 19.999899, -0.057481427
-72.39337, -156.74188, -0.61570644, -0.34077412, -0.0021178268, -0.0030846894, -1.9829829, -1.1502886, 9.999977, -0.021178253, 19.999842, -0.073203176
198.56091, -570.5061, -0.41714552, -0.9112803, -0.0025349725, -0.00399597, 2.064836, -0.5966563, 9.999968, -0.025349697, 19.999754, -0.09065866
69.98349, -439.21524, -0.34716204, -1.3504956, -0.0028821346, -0.0053464654, -0.52262807, -1.2816696, 9.999958, -0.028821306, 19.999619, -0.11110637
475.97424, -1363.611, 0.12881222, -2.7141066, -0.0027533225, -0.008060572, 2.3639812, -2.1469023, 9.999962, -0.02753319, 19.999378, -0.13567002
-380.5906, 968.5854, -0.2517784, -1.7455211, -0.0030051009, -0.009806093, 0.34624958, 1.5499725, 9.999954, -0.030050965, 19.999134, -0.15815939
422.63458, -1308.8398, 0.17085621, -3.0543609, -0.0028342446, -0.012860454, 1.2952623, -2.4453206, 9.99996, -0.028342409, 19.99873, -0.18528295
1.829834, -302.08087, 0.17268604, -3.3564417, -0.0026615586, -0.016216896, -1.1361187, -1.4573979, 9.999965, -0.026615556, 19.998182, -0.2153889
-861.0032, 2081.153, -0.6883172, -1.2752886, -0.0033498758, -0.017492184, -2.8599036, 2.5609722, 9.999944, -0.033498697, 19.997772, -0.24190423
